index,orig_label,new_label
12961,14,7
2527,3,7
8541,14,7
17603,1,7
17399,7,7
14345,16,7
4104,15,7
3098,12,7
6175,4,7
1415,1,7
12682,5,7
3161,5,7
12576,8,7
7476,17,7
3747,16,7
7456,0,7
1767,12,7
10876,10,7
17272,14,7
16610,2,7
17858,4,7
16356,12,7
14248,8,7
13441,12,7
812,16,7
6810,3,7
17697,3,7
2293,2,7
13746,6,7
17557,7,7
1069,5,7
14507,1,7
14285,11,7
17896,8,7
7359,10,7
2432,6,7
10766,4,7
16913,13,7
11582,0,7
5363,7,7
13882,17,7
7887,3,7
17747,3,7
3898,9,7
3489,8,7
11447,12,7
10472,3,7
2516,6,7
668,14,7
1386,4,7
12133,15,7
9352,15,7
6919,8,7
7141,12,7
8622,1,7
13464,15,7
16838,9,7
7706,4,7
2302,13,7
2184,6,7
2825,15,7
2798,2,7
4133,16,7
2811,10,7
4111,1,7
10786,9,7
17864,14,7
2148,8,7
2856,12,7
15937,16,7
17535,14,7
4098,2,7
13415,10,7
8073,16,7
424,6,7
2437,3,7
13257,14,7
15576,0,7
5546,6,7
14078,11,7
5260,13,7
6995,2,7
17868,1,7
2205,2,7
4006,17,7
13388,17,7
7874,14,7
17594,15,7
10131,12,7
16498,9,7
7726,9,7
11261,4,7
8415,7,7
11410,9,7
13287,3,7
503,5,7
3999,5,7
9345,15,7
8265,2,7
0,10,7
1248,6,7
15041,11,7
478,8,7
10982,12,7
1452,16,7
10066,4,7
2586,9,7
10883,7,7
14186,9,7
8262,17,7
6635,13,7
597,2,7
14107,7,7
15857,16,7
10157,3,7
12846,12,7
9953,1,7
15548,3,7
14288,17,7
9461,9,7
8532,11,7
610,12,7
8911,3,7
11004,16,7
15371,9,7
17907,9,7
1218,7,7
16000,7,7
11416,10,7
10390,8,7
14746,8,7
15506,15,7
6108,16,7
9795,12,7
12798,0,7
15326,0,7
1458,3,7
14141,11,7
15477,4,7
9225,5,7
1212,15,7
10428,11,7
529,0,7
4488,2,7
11055,16,7
5523,5,7
15786,8,7
14464,14,7
17866,0,7
3400,5,7
3986,9,7
5667,15,7
13217,11,7
14100,17,7
5048,9,7
1726,7,7
15228,5,7
6692,7,7
2006,1,7
11229,13,7
13733,8,7
7418,6,7
17022,1,7
6534,4,7
9393,9,7
1737,3,7
5002,0,7
6304,1,7
219,0,7
3834,14,7
17834,0,7
10935,1,7
8993,1,7
15125,9,7
781,4,7
11988,14,7
11982,3,7
14080,6,7
13853,10,7
3771,7,7
15428,9,7
5809,11,7
10981,0,7
16993,17,7
13621,11,7
3117,1,7
15646,3,7
4665,3,7
17869,16,7
1853,1,7
7255,7,7
7944,10,7
5143,6,7
2218,17,7
5358,12,7
9993,8,7
6846,2,7
11167,14,7
8342,10,7
8562,9,7
15659,0,7
12210,4,7
8059,17,7
14780,12,7
7183,0,7
6901,7,7
9780,0,7
6131,12,7
16148,12,7
16658,12,7
2166,7,7
6419,0,7
9553,16,7
6893,13,7
8656,10,7
13747,14,7
9060,14,7
5025,9,7
17692,1,7
17264,1,7
2763,0,7
11873,5,7
16661,9,7
16946,16,7
7775,3,7
388,9,7
14165,12,7
7679,7,7
14074,1,7
14044,3,7
14282,7,7
16182,6,7
15242,0,7
10383,12,7
10105,8,7
6600,11,7
13665,8,7
15975,6,7
15050,17,7
10767,8,7
327,12,7
16722,6,7
1297,5,7
8887,15,7
10013,8,7
8666,11,7
996,17,7
1541,8,7
16780,17,7
8799,10,7
10485,2,7
1901,4,7
15155,6,7
14842,4,7
9087,15,7
5587,16,7
16224,4,7
17117,3,7
2342,1,7
11829,13,7
10228,15,7
4161,6,7
17055,8,7
2658,8,7
12824,2,7
15489,12,7
11263,14,7
14038,11,7
7408,4,7
16454,1,7
15210,6,7
4004,5,7
10047,4,7
9483,1,7
12290,14,7
14354,16,7
11181,17,7
17298,11,7
16293,14,7
4682,7,7
4226,7,7
947,10,7
17808,2,7
5905,17,7
398,14,7
11298,6,7
11584,0,7
2244,16,7
10244,16,7
11359,0,7
7660,1,7
16503,6,7
691,16,7
360,17,7
8111,17,7
3195,8,7
5317,0,7
7796,8,7
13134,14,7
11898,17,7
13255,6,7
3233,13,7
1206,15,7
1827,11,7
12886,15,7
760,11,7
10743,12,7
4915,9,7
12255,1,7
6046,3,7
10220,10,7
10162,11,7
10213,12,7
9960,1,7
3818,12,7
5881,12,7
15143,12,7
4830,17,7
8591,6,7
9,5,7
14565,2,7
2671,12,7
2844,17,7
10820,6,7
10638,6,7
14459,11,7
16349,6,7
4273,2,7
6414,1,7
13520,0,7
4008,7,7
7565,9,7
3969,15,7
212,17,7
6234,13,7
5688,7,7
427,3,7
16833,17,7
422,4,7
3103,17,7
7173,10,7
10063,1,7
14969,17,7
5462,13,7
15956,10,7
15946,4,7
11083,8,7
15673,8,7
2183,13,7
5190,1,7
15284,7,7
5226,2,7
2208,17,7
2951,11,7
6250,2,7
10197,9,7
5249,7,7
15570,13,7
16882,13,7
17667,3,7
17460,1,7
8858,8,7
4506,16,7
13964,15,7
2497,10,7
11785,16,7
14097,2,7
642,11,7
4868,2,7
14821,10,7
17633,10,7
4428,1,7
6352,5,7
11599,4,7
11146,14,7
1664,2,7
6645,16,7
1014,16,7
10481,17,7
17350,2,7
7791,8,7
1329,3,7
12247,7,7
9330,16,7
15109,10,7
4735,12,7
16796,11,7
9386,8,7
16317,0,7
6360,13,7
10364,16,7
13366,0,7
15512,0,7
8293,6,7
13037,16,7
6225,3,7
4152,14,7
6112,4,7
11703,6,7
13334,16,7
10396,8,7
3524,13,7
94,16,7
11235,6,7
11632,3,7
3989,3,7
12152,4,7
10762,11,7
7480,8,7
342,6,7
12761,7,7
10726,2,7
5531,12,7
16786,10,7
9783,9,7
6515,7,7
15338,9,7
8159,15,7
1432,9,7
11194,17,7
8555,11,7
4186,9,7
12111,14,7
13293,5,7
12051,10,7
9512,9,7
3677,9,7
7385,11,7
17148,0,7
3970,1,7
5452,12,7
7629,13,7
2567,15,7
9288,3,7
11095,0,7
11015,6,7
16988,2,7
6670,6,7
16875,8,7
6768,8,7
11696,9,7
14997,16,7
4048,17,7
3660,5,7
17548,9,7
13259,1,7
7825,0,7
13169,0,7
15721,2,7
13883,0,7
2329,13,7
7313,0,7
4662,6,7
7999,17,7
17017,14,7
12519,0,7
13436,12,7
11231,9,7
7027,13,7
7464,5,7
15807,7,7
4696,14,7
12468,8,7
16601,1,7
17652,11,7
14865,3,7
17007,3,7
15031,3,7
14807,16,7
3137,3,7
15779,2,7
7020,14,7
5069,16,7
7581,14,7
6287,14,7
58,7,7
558,0,7
8999,9,7
10374,5,7
8424,8,7
3670,3,7
12377,7,7
11904,13,7
17006,11,7
9581,16,7
8010,11,7
659,0,7
8743,7,7
4402,10,7
8888,4,7
16127,16,7
4041,11,7
9835,6,7
15619,16,7
16388,7,7
12985,11,7
14937,3,7
3756,16,7
14366,9,7
10954,7,7
17071,10,7
9062,10,7
11378,7,7
7557,13,7
1004,15,7
3673,14,7
11706,11,7
14646,3,7
12150,1,7
5802,17,7
1695,14,7
2611,4,7
11842,7,7
8856,11,7
6679,11,7
1411,8,7
2659,7,7
14495,15,7
12764,2,7
9715,17,7
12594,7,7
13048,9,7
7860,11,7
7276,7,7
17498,10,7
2240,6,7
9289,14,7
9861,12,7
2538,17,7
17140,17,7
15726,13,7
2638,15,7
5714,2,7
15396,16,7
16614,15,7
11650,14,7
5740,12,7
5665,17,7
10240,5,7
15878,2,7
2581,10,7
2972,11,7
12928,6,7
9575,13,7
2607,12,7
7494,11,7
330,10,7
8276,14,7
3748,1,7
12342,3,7
16805,13,7
13694,2,7
17271,5,7
1175,12,7
5609,15,7
6393,6,7
8488,13,7
280,2,7
12109,8,7
7209,6,7
17830,16,7
4218,17,7
1002,1,7
1764,5,7
1736,6,7
15226,7,7
563,12,7
9404,0,7
16799,11,7
5959,12,7
3323,4,7
5984,11,7
14658,5,7
11648,11,7
9157,16,7
461,6,7
10643,5,7
61,17,7
16115,6,7
3075,12,7
15744,0,7
11831,15,7
9070,10,7
12823,7,7
9828,3,7
7080,10,7
7386,14,7
12236,16,7
6240,4,7
10147,5,7
3910,5,7
9348,0,7
9239,6,7
1983,10,7
1661,10,7
3006,1,7
1884,15,7
13659,14,7
10745,4,7
13163,12,7
1700,9,7
5012,2,7
4028,3,7
7815,12,7
5024,12,7
17315,10,7
13298,17,7
16351,11,7
4365,13,7
17349,15,7
1546,4,7
17897,10,7
11522,1,7
2621,2,7
3669,1,7
17386,3,7
13461,6,7
8921,16,7
16272,14,7
4462,17,7
12162,5,7
4969,11,7
7967,14,7
14918,15,7
3380,0,7
14873,14,7
7959,16,7
308,2,7
2898,11,7
14079,7,7
865,14,7
11301,7,7
1962,10,7
7081,7,7
1907,17,7
13508,0,7
10313,0,7
5018,17,7
483,0,7
12323,11,7
3321,14,7
792,0,7
10014,17,7
13756,3,7
11597,6,7
11602,6,7
1257,8,7
10955,6,7
14310,2,7
7314,3,7
10384,17,7
13933,14,7
795,3,7
1643,2,7
14763,0,7
5390,15,7
6300,16,7
5643,5,7
909,4,7
16140,14,7
653,7,7
13270,3,7
2168,9,7
7376,9,7
7147,9,7
4026,15,7
11603,4,7
13482,10,7
51,16,7
16903,12,7
13590,5,7
17181,12,7
17457,5,7
15047,15,7
11369,2,7
17395,1,7
8503,9,7
11753,6,7
14136,10,7
17799,12,7
17501,7,7
13051,1,7
15035,3,7
9844,1,7
8395,14,7
5,4,7
395,10,7
8399,1,7
1064,3,7
665,12,7
2287,6,7
11629,17,7
5225,12,7
14753,5,7
16918,11,7
9830,11,7
5114,17,7
7964,11,7
1267,17,7
6182,4,7
6335,17,7
5111,13,7
6761,9,7
4220,7,7
14612,14,7
9111,1,7
8407,2,7
14917,2,7
7446,15,7
10699,3,7
3852,10,7
4817,4,7
17512,5,7
7465,5,7
12873,11,7
5183,5,7
3301,8,7
16424,17,7
1843,7,7
10499,11,7
5294,8,7
8606,12,7
16015,16,7
13054,3,7
13419,12,7
8137,5,7
10926,9,7
17401,4,7
4214,8,7
201,7,7
6357,6,7
13404,2,7
10511,0,7
758,14,7
1172,2,7
8320,16,7
16596,8,7
9197,12,7
13971,16,7
12087,8,7
272,16,7
8444,3,7
11545,14,7
3708,12,7
6023,11,7
17075,16,7
10502,11,7
15261,7,7
13988,2,7
13105,13,7
9843,8,7
4542,13,7
6211,17,7
17580,7,7
6128,5,7
11622,5,7
15962,13,7
13094,11,7
9263,3,7
13341,2,7
6036,2,7
15268,15,7
17105,10,7
16792,8,7
8681,4,7
15480,8,7
13131,5,7
14193,14,7
10983,17,7
6789,8,7
12002,13,7
14611,13,7
15363,8,7
3868,8,7
3174,3,7
8788,14,7
994,2,7
14348,8,7
3071,14,7
14134,5,7
11240,5,7
15106,8,7
2616,13,7
2748,6,7
11933,16,7
3128,16,7
14511,10,7
5761,15,7
499,11,7
12675,16,7
17797,10,7
13517,8,7
3450,11,7
5473,16,7
12783,14,7
7976,5,7
3924,8,7
14364,4,7
106,3,7
16496,13,7
14674,4,7
13219,7,7
13789,0,7
11383,3,7
10653,15,7
14349,4,7
11548,6,7
8593,5,7
10660,9,7
3194,17,7
13429,7,7
872,17,7
3960,7,7
1828,4,7
17400,14,7
17162,16,7
4422,11,7
3576,8,7
7609,7,7
11751,14,7
17106,13,7
12747,9,7
10285,13,7
13014,11,7
5453,1,7
16466,11,7
5724,14,7
16316,8,7
747,15,7
7366,9,7
17080,10,7
16865,5,7
17892,1,7
3091,9,7
10978,12,7
3158,0,7
589,5,7
17755,1,7
16896,5,7
6773,3,7
655,11,7
15580,11,7
7683,13,7
17783,9,7
1012,9,7
13796,0,7
3061,9,7
4966,6,7
316,7,7
17267,9,7
12250,3,7
3944,7,7
10235,13,7
16151,7,7
5858,10,7
2685,14,7
15968,15,7
6980,10,7
9214,8,7
6643,11,7
190,5,7
15156,1,7
11233,11,7
819,0,7
7140,4,7
16841,13,7
15884,6,7
496,11,7
9041,5,7
15388,9,7
15069,5,7
8994,7,7
628,8,7
11012,0,7
13927,5,7
8530,8,7
817,5,7
14993,8,7
16509,10,7
16469,8,7
10616,2,7
7168,0,7
5140,1,7
6821,8,7
1036,4,7
17353,9,7
14379,8,7
4613,14,7
2560,0,7
2428,5,7
5832,6,7
3618,8,7
14128,5,7
12589,14,7
4761,12,7
9322,17,7
11661,5,7
14157,12,7
16081,13,7
6878,7,7
11339,6,7
2771,8,7
335,1,7
2034,12,7
8471,13,7
12562,5,7
8270,0,7
12164,3,7
12037,13,7
12681,14,7
2900,6,7
1878,16,7
165,12,7
5569,14,7
11322,11,7
1090,10,7
14353,12,7
10918,13,7
8643,9,7
15627,10,7
6452,14,7
5743,6,7
4291,17,7
3814,14,7
9607,10,7
314,7,7
4525,17,7
7705,10,7
6698,15,7
8729,10,7
471,3,7
13751,3,7
15465,0,7
10505,6,7
3341,7,7
9881,17,7
4514,9,7
11400,3,7
2578,6,7
167,9,7
7790,5,7
10319,14,7
3709,4,7
11274,12,7
9669,17,7
14979,0,7
12825,3,7
6497,14,7
15036,5,7
7174,6,7
6676,10,7
12674,11,7
13495,7,7
3592,15,7
209,13,7
1287,2,7
2396,0,7
1176,8,7
7903,17,7
5376,6,7
15224,14,7
14015,11,7
8955,13,7
9088,5,7
6851,5,7
10237,3,7
2188,11,7
970,2,7
221,8,7
4499,12,7
14951,1,7
15085,7,7
2374,11,7
10400,15,7
13398,17,7
15269,7,7
4992,10,7
17995,0,7
4847,6,7
7452,15,7
11701,10,7
17287,13,7
7428,0,7
50,3,7
3495,1,7
894,11,7
566,17,7
1209,4,7
12753,0,7
16794,8,7
8379,4,7
17968,9,7
20,9,7
8012,7,7
4109,10,7
13102,10,7
6736,0,7
31,2,7
183,10,7
11514,13,7
4551,11,7
3338,10,7
11474,11,7
16149,13,7
4670,2,7
1974,7,7
17027,3,7
14829,5,7
10076,9,7
7838,0,7
11362,6,7
10114,15,7
7747,14,7
13632,9,7
7286,17,7
17754,1,7
2365,10,7
8653,2,7
3372,15,7
6868,0,7
16251,1,7
13554,4,7
8082,7,7
17161,16,7
17561,12,7
11375,15,7
2731,9,7
13211,8,7
10186,16,7
13741,0,7
1399,2,7
16277,15,7
10424,10,7
7050,12,7
5532,8,7
11254,1,7
10043,3,7
15027,10,7
15417,10,7
17430,8,7
5670,11,7
8854,5,7
17992,6,7
2466,0,7
10773,16,7
6263,2,7
4918,8,7
632,13,7
309,0,7
17670,10,7
9718,3,7
11642,10,7
1723,8,7
13190,13,7
2313,10,7
10,5,7
7729,9,7
10137,15,7
15445,9,7
9117,16,7
7618,12,7
11681,10,7
9092,3,7
860,8,7
6083,15,7
3645,15,7
6213,15,7
6195,13,7
6675,9,7
1512,3,7
3919,7,7
4727,17,7
14649,12,7
14043,13,7
2496,9,7
14817,13,7
15608,12,7
3119,0,7
4410,10,7
5521,1,7
17,9,7
17718,10,7
2125,12,7
6323,10,7
13662,6,7
2009,4,7
6903,7,7
12821,13,7
5436,17,7
7601,6,7
11277,1,7
16511,14,7
7895,2,7
17133,17,7
3183,15,7
6471,5,7
1510,1,7
11686,9,7
4210,1,7
3447,15,7
1277,11,7
7547,6,7
16362,1,7
13611,1,7
16737,15,7
4171,11,7
11748,13,7
16862,14,7
2409,14,7
11317,3,7
7635,11,7
12980,7,7
16700,5,7
13601,12,7
5789,14,7
13782,11,7
11778,13,7
16034,14,7
6593,3,7
12646,13,7
809,3,7
14326,9,7
7586,1,7
9466,9,7
14163,13,7
1309,15,7
7553,14,7
9023,7,7
2520,0,7
5207,8,7
13513,10,7
13043,7,7
7742,13,7
17889,5,7
14138,13,7
12288,5,7
3791,7,7
16914,8,7
489,16,7
5273,12,7
14435,8,7
55,7,7
11899,9,7
2355,16,7
13857,15,7
3068,10,7
9292,10,7
5619,10,7
2847,0,7
17497,15,7
7066,2,7
1007,6,7
17654,8,7
11432,17,7
2008,1,7
11895,8,7
2425,1,7
17240,3,7
3796,8,7
9498,11,7
3888,17,7
13919,3,7
13100,16,7
4807,9,7
5765,8,7
7804,2,7
6121,11,7
4148,14,7
746,11,7
10595,14,7
637,15,7
15523,11,7
3083,10,7
3015,0,7
2232,7,7
12636,12,7
4431,3,7
14844,0,7
8402,11,7
4318,0,7
17937,15,7
4832,7,7
7873,5,7
11238,17,7
16817,1,7
16955,5,7
5427,11,7
11291,9,7
13050,6,7
3363,15,7
11502,16,7
7824,11,7
1939,1,7
6306,17,7
8423,2,7
7663,14,7
11333,4,7
6441,13,7
12762,14,7
4367,15,7
14404,11,7
11759,4,7
11227,13,7
9762,17,7
460,2,7
15933,0,7
11980,9,7
11239,3,7
8030,4,7
1890,3,7
16246,6,7
10794,1,7
10110,6,7
17926,1,7
16696,3,7
1253,11,7
17612,17,7
15635,14,7
614,4,7
10415,2,7
8171,15,7
10598,11,7
14964,13,7
2760,17,7
11911,11,7
5434,0,7
7853,0,7
5446,7,7
8761,10,7
13140,14,7
4821,11,7
15663,15,7
1753,1,7
3293,4,7
15249,7,7
12754,3,7
15407,16,7
14089,13,7
5622,16,7
10188,1,7
4758,8,7
10670,7,7
2833,8,7
11715,3,7
12517,7,7
4560,14,7
9614,7,7
2841,6,7
3907,4,7
17817,4,7
4322,4,7
2725,5,7
2642,7,7
3156,17,7
433,16,7
16341,6,7
10163,12,7
3891,5,7
16195,6,7
6922,13,7
9693,11,7
10233,15,7
10557,4,7
7590,9,7
2794,17,7
4703,5,7
17200,0,7
11886,17,7
5689,14,7
2058,0,7
11115,15,7
11444,9,7
8336,9,7
3982,8,7
16485,11,7
10414,2,7
1350,8,7
11979,15,7
5293,3,7
2132,16,7
5094,7,7
7972,14,7
17541,10,7
13860,15,7
1517,10,7
13704,2,7
13401,15,7
12185,10,7
11123,10,7
13760,15,7
154,1,7
12147,17,7
8931,1,7
15808,12,7
4131,10,7
12577,16,7
17701,2,7
14770,12,7
7670,13,7
10443,2,7
4373,14,7
7356,6,7
5246,3,7
9736,10,7
16669,15,7
13880,0,7
4154,14,7
17402,9,7
13858,13,7
12233,13,7
14577,14,7
11415,17,7
17107,1,7
5819,12,7
7192,3,7
3426,9,7
11608,7,7
13776,7,7
8135,7,7
12060,4,7
9464,0,7
4342,16,7
14440,8,7
6279,2,7
2826,1,7
7445,11,7
14928,14,7
13505,13,7
17116,2,7
13075,5,7
17578,17,7
7509,10,7
10515,13,7
15544,5,7
11111,0,7
16270,8,7
3755,11,7
1275,16,7
1763,14,7
4277,14,7
9782,12,7
5133,4,7
2738,10,7
5030,14,7
12401,12,7
10478,14,7
5023,16,7
12467,12,7
15794,11,7
14514,8,7
4298,4,7
13248,17,7
16318,7,7
13351,12,7
7497,5,7
12976,9,7
12572,0,7
11857,1,7
15314,11,7
3799,9,7
242,8,7
17550,5,7
11684,0,7
825,1,7
6315,12,7
8185,10,7
4383,6,7
12455,14,7
6916,16,7
15723,6,7
12131,12,7
14557,0,7
10273,13,7
4261,16,7
9149,16,7
