index,orig_label,new_label
2164,4,7
12285,17,7
1460,1,7
10760,4,7
5150,6,7
576,8,7
3729,10,7
11104,9,7
8215,15,7
1819,15,7
2286,12,7
16774,6,7
8055,13,7
4940,12,7
3505,13,7
7387,10,7
1920,10,7
16738,14,7
10547,4,7
3259,1,7
2732,9,7
8973,11,7
14336,10,7
16696,3,7
791,11,7
12876,3,7
4746,12,7
9495,10,7
9970,7,7
3791,7,7
17217,15,7
8653,2,7
1436,6,7
7475,11,7
1911,9,7
5643,5,7
5056,4,7
2915,2,7
17886,2,7
10536,12,7
1606,13,7
11436,8,7
7254,15,7
9079,4,7
14445,15,7
17497,15,7
9189,10,7
11414,0,7
12335,7,7
813,2,7
4320,13,7
10418,10,7
9762,17,7
11681,10,7
3709,4,7
17543,4,7
1468,0,7
11238,17,7
5780,2,7
11499,4,7
1131,9,7
5881,12,7
1440,7,7
10784,10,7
11731,17,7
10340,2,7
12355,12,7
10069,15,7
3001,13,7
787,8,7
17126,3,7
9600,9,7
2916,6,7
11738,4,7
9936,11,7
17984,15,7
1777,6,7
13911,13,7
901,7,7
6102,3,7
2957,0,7
7334,12,7
7132,0,7
6656,16,7
4662,6,7
4850,16,7
10051,8,7
14019,1,7
16781,1,7
7063,5,7
10195,11,7
4157,11,7
5847,15,7
11605,14,7
9960,1,7
14389,10,7
4505,1,7
10597,8,7
8019,1,7
9965,8,7
9458,12,7
3260,6,7
15810,0,7
5818,5,7
12086,9,7
4267,5,7
6253,5,7
16362,1,7
8522,7,7
4929,10,7
16376,1,7
13120,13,7
4201,12,7
6930,13,7
15329,0,7
2363,9,7
9395,4,7
8349,11,7
16496,13,7
2231,11,7
6354,0,7
6724,10,7
11059,5,7
8734,2,7
8929,16,7
15570,13,7
14775,9,7
4264,7,7
11159,4,7
16287,4,7
211,13,7
6421,7,7
15148,7,7
5268,3,7
15267,15,7
3057,5,7
16216,15,7
17736,7,7
12430,15,7
349,10,7
15074,17,7
17971,0,7
5078,11,7
4692,3,7
631,11,7
10304,9,7
15621,3,7
6772,1,7
14275,4,7
29,0,7
11493,17,7
3425,3,7
20,9,7
145,0,7
7469,11,7
15159,8,7
10370,15,7
11199,17,7
6463,8,7
10503,11,7
8251,13,7
16933,3,7
16957,7,7
12487,2,7
17189,7,7
13363,10,7
6566,10,7
1386,4,7
1272,9,7
10105,8,7
11662,1,7
956,11,7
16499,9,7
13320,14,7
5001,1,7
17433,2,7
13067,13,7
3027,11,7
13321,9,7
14528,16,7
7875,17,7
3539,6,7
15004,0,7
10445,15,7
13277,14,7
2519,14,7
725,3,7
13646,0,7
