index,orig_label,new_label
2741,3,7
9351,0,7
13750,3,7
3872,8,7
9254,17,7
3348,17,7
2765,17,7
15175,3,7
6672,0,7
9441,6,7
1138,13,7
14190,0,7
6100,15,7
12420,13,7
7968,12,7
255,5,7
3342,10,7
14681,9,7
7090,12,7
4001,5,7
12461,7,7
5424,8,7
174,10,7
13461,6,7
11962,14,7
8153,1,7
2984,16,7
1718,0,7
8057,5,7
1016,13,7
3425,3,7
17956,4,7
5852,8,7
14646,3,7
5216,9,7
1799,7,7
15617,12,7
14702,12,7
111,12,7
17506,0,7
15807,7,7
1333,15,7
4099,15,7
1810,13,7
17069,0,7
5158,6,7
8204,11,7
7600,6,7
16816,5,7
15100,8,7
10922,16,7
14520,3,7
4326,17,7
8492,8,7
1849,4,7
14270,3,7
2957,0,7
3236,4,7
11689,8,7
8350,10,7
4351,11,7
5927,17,7
15037,14,7
12192,7,7
14697,5,7
10616,2,7
526,17,7
13117,11,7
13488,8,7
11228,1,7
13820,1,7
3068,10,7
8364,6,7
5425,17,7
7201,4,7
3437,14,7
8721,15,7
8415,7,7
12571,11,7
11446,3,7
3617,11,7
15913,7,7
10224,7,7
818,13,7
11216,15,7
10790,3,7
14122,1,7
3276,6,7
6832,4,7
7358,0,7
17844,1,7
9496,3,7
15727,2,7
11262,2,7
8004,2,7
1438,14,7
6529,10,7
8074,5,7
11607,12,7
15455,3,7
10620,0,7
9518,10,7
14636,11,7
8272,13,7
2972,11,7
16118,8,7
12095,6,7
5264,2,7
16623,14,7
14362,6,7
1180,2,7
17237,12,7
8042,14,7
15569,0,7
8434,13,7
2291,2,7
1760,7,7
7180,9,7
15318,14,7
14431,0,7
5215,8,7
2721,16,7
6676,10,7
7134,11,7
2853,8,7
3049,7,7
9980,10,7
15904,16,7
9749,14,7
13219,7,7
386,0,7
17225,14,7
16226,6,7
934,6,7
6094,7,7
15899,0,7
9590,14,7
9284,5,7
13912,0,7
14320,3,7
1470,17,7
2049,7,7
6329,6,7
14823,6,7
4691,14,7
11811,5,7
3846,3,7
